Resource,Zone,THERM,STOR,HYDRO,FLEX,MUST_RUN,VRE,LDS,Num_VRE_Bins,CapRes_1,ESR_1,ESR_2,Resource_Type,region,Existing_Cap_MW,Existing_Charge_Cap_MW,Existing_Cap_MWh,New_Build,Min_Cap_MW,Max_Cap_MW,Min_Charge_Cap_MW,Max_Charge_Cap_MW,Min_Cap_MWh,Max_Cap_MWh,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Heat_Rate_MMBTU_per_MWh,Fuel,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Max_Flexible_Demand_Advance,Max_Flexible_Demand_Delay,Flexible_Demand_Energy_Eff,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,MinCapTag,MinCapTag_1,MinCapTag_2,MinCapTag_3,cluster,MGA,R_ID,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Min_Power,Self_Disch,Eff_Up,Eff_Down
DE1 11 PHS,4,0,1,0,0,0,0,0,0,0,0,0,PHS,DE1 11,3539.8,0,21238.8,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,1,1,0,0,0.866,1
DE1 12 PHS,5,0,1,0,0,0,0,0,0,0,0,0,PHS,DE1 12,90,0,540,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,1,1,0,0,0.866,1
DE1 12 hydro,5,0,0,1,0,0,0,0,0,0,0,0,hydro,DE1 12,45.5,0,12621.35922,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,277.3925104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,1,1,0,0,0,0.9
DE1 13 PHS,6,0,1,0,0,0,0,0,0,0,0,0,PHS,DE1 13,167.1,0,1002.6,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,1,1,0,0,0.866,1
DE1 14 PHS,7,0,1,0,0,0,0,0,0,0,0,0,PHS,DE1 14,479.5,0,2877,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,1,1,0,0,0.866,1
DE1 15 PHS,8,0,1,0,0,0,0,0,0,0,0,0,PHS,DE1 15,220,0,1320,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,1,1,0,0,0.866,1
DE1 18 hydro,11,0,0,1,0,0,0,0,0,0,0,0,hydro,DE1 18,500,0,138696.2552,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,277.3925104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,1,1,0,0,0,0.9
DE1 19 PHS,12,0,1,0,0,0,0,0,0,0,0,0,PHS,DE1 19,1220,0,7320,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,1,1,0,0,0.866,1
DE1 2 PHS,13,0,1,0,0,0,0,0,0,0,0,0,PHS,DE1 2,307.42,0,1844.52,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,1,1,0,0,0.866,1
DE1 4 PHS,15,0,1,0,0,0,0,0,0,0,0,0,PHS,DE1 4,92,0,552,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,1,1,0,0,0.866,1
DE1 4 hydro,15,0,0,1,0,0,0,0,0,0,0,0,hydro,DE1 4,124,0,34396.67129,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,277.3925104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,1,1,0,0,0,0.9
DE1 5 PHS,16,0,1,0,0,0,0,0,0,0,0,0,PHS,DE1 5,260,0,1560,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,1,1,0,0,0.866,1
DE1 6 PHS,17,0,1,0,0,0,0,0,0,0,0,0,PHS,DE1 6,999.8,0,5998.8,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,1,1,0,0,0.866,1
DE1 7 PHS,18,0,1,0,0,0,0,0,0,0,0,0,PHS,DE1 7,164,0,984,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,1,1,0,0,0.866,1
DE1 9 PHS,20,0,1,0,0,0,0,0,0,0,0,0,PHS,DE1 9,480,0,2880,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,1,1,0,0,0.866,1
DE1 9 hydro,20,0,0,1,0,0,0,0,0,0,0,0,hydro,DE1 9,20,0,5547.850208,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,277.3925104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,1,1,0,0,0,0.9
ES1 0 PHS,21,0,1,0,0,0,0,0,0,0,0,0,PHS,ES1 0,2252.43,0,3156050,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,1401.175619,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0,1,1,0,0,0.866,1
ES1 0 hydro,21,0,0,1,0,0,0,0,0,0,0,0,hydro,ES1 0,1581.77,0,2335212.011,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1476.328424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,1,1,0,0,0,0.9
ES1 1 PHS,22,0,1,0,0,0,0,0,0,0,0,0,PHS,ES1 1,89,0,534,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,1,1,0,0,0.866,1
ES1 1 hydro,22,0,0,1,0,0,0,0,0,0,0,0,hydro,ES1 1,887.8,0,1636233.119,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1843.019958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,1,1,0,0,0,0.9
ES1 2 PHS,23,0,1,0,0,0,0,0,0,0,0,0,PHS,ES1 2,836.272,0,80610.24,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,96.39236995,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,1,1,0,0,0.866,1
ES1 2 hydro,23,0,0,1,0,0,0,0,0,0,0,0,hydro,ES1 2,136,0,440790.2812,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,3241.105009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0,1,1,0,0,0,0.9
ES1 3 hydro,24,0,0,1,0,0,0,0,0,0,0,0,hydro,ES1 3,498.89,0,1048619.734,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,2101.905698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,1,1,0,0,0,0.9
ES1 4 PHS,25,0,1,0,0,0,0,0,0,0,0,0,PHS,ES1 4,766.1,0,30864.6,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,40.28795196,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,1,1,0,0,0.866,1
ES1 4 hydro,25,0,0,1,0,0,0,0,0,0,0,0,hydro,ES1 4,542.055,0,1444049.03,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,2664.026768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,1,1,0,0,0,0.9
ES1 5 PHS,26,0,1,0,0,0,0,0,0,0,0,0,PHS,ES1 5,423,0,2538,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,1,1,0,0,0.866,1
ES1 5 hydro,26,0,0,1,0,0,0,0,0,0,0,0,hydro,ES1 5,326,0,818983.6694,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,2512.219845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,1,1,0,0,0,0.9
ES1 6 PHS,27,0,1,0,0,0,0,0,0,0,0,0,PHS,ES1 6,720.4,0,4322.4,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,1,1,0,0,0.866,1
ES1 6 hydro,27,0,0,1,0,0,0,0,0,0,0,0,hydro,ES1 6,379.7,0,668733.3728,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1761.215098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,1,1,0,0,0,0.9
ES1 7 PHS,28,0,1,0,0,0,0,0,0,0,0,0,PHS,ES1 7,1178,0,7068,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,1,1,0,0,0.866,1
ES1 7 hydro,28,0,0,1,0,0,0,0,0,0,0,0,hydro,ES1 7,2098.52,0,3881138.629,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1849.464684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,1,1,0,0,0,0.9
ES1 8 PHS,29,0,1,0,0,0,0,0,0,0,0,0,PHS,ES1 8,592.61,0,666073.66,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,1123.966285,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,1,1,0,0,0.866,1
ES1 8 hydro,29,0,0,1,0,0,0,0,0,0,0,0,hydro,ES1 8,3378.7,0,6126240.155,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1813.19447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,1,1,0,0,0,0.9
FR1 0 PHS,31,0,1,0,0,0,0,0,0,0,0,0,PHS,FR1 0,1062.3,0,6373.8,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0,0,0,1,1,0,0,0.866,1
FR1 0 hydro,31,0,0,1,0,0,0,0,0,0,0,0,hydro,FR1 0,861.0828025,0,1012146.952,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1175.435102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,1,1,0,0,0,0.9
FR1 1 PHS,32,0,1,0,0,0,0,0,0,0,0,0,PHS,FR1 1,485,0,2910,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,1,1,0,0,0.866,1
FR1 1 hydro,32,0,0,1,0,0,0,0,0,0,0,0,hydro,FR1 1,1662.958599,0,1948832.998,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1171.907105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0,0,0,0,1,1,0,0,0,0.9
FR1 10 PHS,33,0,1,0,0,0,0,0,0,0,0,0,PHS,FR1 10,808,0,4848,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,1,1,0,0,0.866,1
FR1 10 hydro,33,0,0,1,0,0,0,0,0,0,0,0,hydro,FR1 10,132.3,0,155510.064,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1175.435102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,1,1,0,0,0,0.9
FR1 12 PHS,35,0,1,0,0,0,0,0,0,0,0,0,PHS,FR1 12,921,0,5526,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,0,0,0,0,1,1,0,0,0.866,1
FR1 12 hydro,35,0,0,1,0,0,0,0,0,0,0,0,hydro,FR1 12,1358.41465,0,1596728.263,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1175.435102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,1,1,0,0,0,0.9
FR1 16 hydro,39,0,0,1,0,0,0,0,0,0,0,0,hydro,FR1 16,443.9490446,0,521833.2907,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1175.435102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,1,1,0,0,0,0.9
FR1 18 hydro,41,0,0,1,0,0,0,0,0,0,0,0,hydro,FR1 18,968.3388535,0,1138219.479,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1175.435102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,1,1,0,0,0,0.9
FR1 5 PHS,45,0,1,0,0,0,0,0,0,0,0,0,PHS,FR1 5,1700,0,10200,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,1,1,0,0,0.866,1
FR1 5 hydro,45,0,0,1,0,0,0,0,0,0,0,0,hydro,FR1 5,1275.675159,0,1499473.361,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1175.435102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,1,1,0,0,0,0.9
FR1 6 hydro,46,0,0,1,0,0,0,0,0,0,0,0,hydro,FR1 6,477.988535,0,561844.5026,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1175.435102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,1,1,0,0,0,0.9
FR1 8 hydro,48,0,0,1,0,0,0,0,0,0,0,0,hydro,FR1 8,707.6687898,0,831818.7364,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1175.435102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,1,1,0,0,0,0.9
FR1 9 hydro,49,0,0,1,0,0,0,0,0,0,0,0,hydro,FR1 9,342,0,401998.805,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1175.435102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,1,1,0,0,0,0.9
GB0 10 PHS,52,0,1,0,0,0,0,0,0,0,0,0,PHS,GB0 10,2160,0,12960,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,1,1,0,0,0.866,1
GB0 12 PHS,54,0,1,0,0,0,0,0,0,0,0,0,PHS,GB0 12,440,0,2640,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,1,1,0,0,0.866,1
GB0 12 hydro,54,0,0,1,0,0,0,0,0,0,0,0,hydro,GB0 12,203.3,0,200000,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,983.7678308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,1,1,0,0,0,0.9
IT1 0 PHS,64,0,1,0,0,0,0,0,0,0,0,0,PHS,IT1 0,35,0,210,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,0,0,0,1,1,0,0,0.866,1
IT1 0 hydro,64,0,0,1,0,0,0,0,0,0,0,0,hydro,IT1 0,313,0,494512.3073,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1579.911525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,1,1,0,0,0,0.9
IT1 1 PHS,65,0,1,0,0,0,0,0,0,0,0,0,PHS,IT1 1,1683,0,10098,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,1,1,0,0,0.866,1
IT1 1 hydro,65,0,0,1,0,0,0,0,0,0,0,0,hydro,IT1 1,174,0,274904.6053,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1579.911525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,1,1,0,0,0,0.9
IT1 10 PHS,66,0,1,0,0,0,0,0,0,0,0,0,PHS,IT1 10,281,0,1686,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,0,1,1,0,0,0.866,1
IT1 10 hydro,66,0,0,1,0,0,0,0,0,0,0,0,hydro,IT1 10,192.8031847,0,266994.3781,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1384.802738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,0,0,0,0,1,1,0,0,0,0.9
IT1 2 PHS,68,0,1,0,0,0,0,0,0,0,0,0,PHS,IT1 2,559,0,2600,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,4.651162791,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,1,1,0,0,0.866,1
IT1 2 hydro,68,0,0,1,0,0,0,0,0,0,0,0,hydro,IT1 2,598.96,0,946303.807,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1579.911525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,1,1,0,0,0,0.9
IT1 3 PHS,69,0,1,0,0,0,0,0,0,0,0,0,PHS,IT1 3,210,0,1260,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,0,0,0,1,1,0,0,0.866,1
IT1 3 hydro,69,0,0,1,0,0,0,0,0,0,0,0,hydro,IT1 3,366.1,0,578405.6093,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1579.911525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0,1,1,0,0,0,0.9
IT1 4 PHS,70,0,1,0,0,0,0,0,0,0,0,0,PHS,IT1 4,275,0,1650,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,1,1,0,0,0.866,1
IT1 4 hydro,70,0,0,1,0,0,0,0,0,0,0,0,hydro,IT1 4,448,0,707800.3632,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1579.911525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,1,1,0,0,0,0.9
IT1 5 PHS,71,0,1,0,0,0,0,0,0,0,0,0,PHS,IT1 5,2378,0,24744,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,10.40538267,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,1,1,0,0,0.866,1
IT1 5 hydro,71,0,0,1,0,0,0,0,0,0,0,0,hydro,IT1 5,727.5,0,1149385.634,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1579.911525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,1,1,0,0,0,0.9
IT1 6 PHS,72,0,1,0,0,0,0,0,0,0,0,0,PHS,IT1 6,1118,0,6708,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,1,1,0,0,0.866,1
IT1 6 hydro,72,0,0,1,0,0,0,0,0,0,0,0,hydro,IT1 6,53,0,83735.31082,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1579.911525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,1,1,0,0,0,0.9
IT1 7 hydro,73,0,0,1,0,0,0,0,0,0,0,0,hydro,IT1 7,39,0,61616.54947,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1579.911525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,1,1,0,0,0,0.9
IT1 8 PHS,74,0,1,0,0,0,0,0,0,0,0,0,PHS,IT1 8,580,0,3480,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,1,1,0,0,0.866,1
IT1 8 hydro,74,0,0,1,0,0,0,0,0,0,0,0,hydro,IT1 8,69,0,109013.8952,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1579.911525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,1,1,0,0,0,0.9
IT1 9 PHS,75,0,1,0,0,0,0,0,0,0,0,0,PHS,IT1 9,1632.9,0,9797.4,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,1,1,0,0,0.866,1
IT1 9 hydro,75,0,0,1,0,0,0,0,0,0,0,0,hydro,IT1 9,1787,0,2823301.895,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1579.911525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,1,1,0,0,0,0.9
IT3 0 hydro,76,0,0,1,0,0,0,0,0,0,0,0,hydro,IT3 0,175.3785987,0,260111.4054,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,1483.142227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,1,1,0,0,0,0.9
DE1 0 battery,1,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 0,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 1 battery,2,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 1,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 10 battery,3,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 10,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 11 battery,4,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 11,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 12 battery,5,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 12,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 13 battery,6,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 13,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 14 battery,7,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 14,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 15 battery,8,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 15,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 16 battery,9,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 16,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 17 battery,10,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 17,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 18 battery,11,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 18,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 19 battery,12,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 19,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 2 battery,13,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 2,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,1,1,0,0,0.92,0.92
